"record_id","species","order_raw","order_cn","province_cn","province_en_raw","year","iucn_raw","discover_cause_raw","discovery_method_raw","longitude","latitude","order","province","iucn","discover_reason","discovery_method"
399,"Grus nigricollis","GRUIFORMES","鹤形目","内蒙古自治区","Inner Mongolia",2023,"NT","分布变化","观察拍摄",110.335238888889,40.4862861111111,"Gruiformes","Inner Mongolia","NT","Range shift or distribution change","Direct observation / photography"
422,"Rallus aquaticus","GRUIFORMES","鹤形目","内蒙古自治区","Inner Mongolia",2023,"LC","分布变化或独立成种","观察拍摄",106.25318,38.27749,"Gruiformes","Inner Mongolia","LC","Mixed: taxonomy + distribution/survey","Direct observation / photography"
423,"Rallus aquaticus","GRUIFORMES","鹤形目","宁夏回族自治区","Ningxia",2023,"LC","分布变化或独立成种","观察拍摄",106.27,38.2,"Gruiformes","Ningxia","LC","Mixed: taxonomy + distribution/survey","Direct observation / photography"
395,"Grus vipio","GRUIFORMES","鹤形目","四川省","Sichuan",2023,"VU","分布变化","救助",105.511388888889,32.7005555555556,"Gruiformes","Sichuan","VU","Range shift or distribution change","Rescue or citizen report"
912,"Turdus boulboul","PASSERIFORMES","雀形目","安徽省","Anhui",2023,"LC","分布变化","红外相机拍摄",115.683333333333,31.2666666666667,"Passeriformes","Anhui","LC","Range shift or distribution change","Camera trapping / imaging"
495,"Emberiza chrysophrys","PASSERIFORMES","雀形目","甘肃省","Gansu",2023,"LC",NA,"观察拍摄",102.565555555556,34.5669444444444,"Passeriformes","Gansu","LC","Unclear","Direct observation / photography"
439,"Aegithalos concinnus","PASSERIFORMES","雀形目","河北省","Hebei",2023,"LC","分布变化","观察拍摄",115.656666666667,37.7438888888889,"Passeriformes","Hebei","LC","Range shift or distribution change","Direct observation / photography"
695,"Tarsiger chrysaeus","PASSERIFORMES","雀形目","河南省","Henan",2023,"LC","本次发现是在低海拔平原地区，属首次","观察拍摄",113.9,35.3166666666667,"Passeriformes","Henan","LC","Other","Direct observation / photography"
538,"Fringilla coelebs","PASSERIFORMES","雀形目","湖南省","Hunan",2023,"LC",NA,"观察拍摄",111.184722222222,29.5025,"Passeriformes","Hunan","LC","Unclear","Direct observation / photography"
781,"Phylloscopus omeiensis","PASSERIFORMES","雀形目","湖南省","Hunan",2023,"LC","分布变化，调查不足","观察拍摄",110.6,30.05,"Passeriformes","Hunan","LC","Mixed: range change + survey/technology","Direct observation / photography"
790,"Phylloscopus soror","PASSERIFORMES","雀形目","湖南省","Hunan",2023,"LC","分布变化，调查不足","观察拍摄，记录鸣声",110.6,30.05,"Passeriformes","Hunan","LC","Mixed: range change + survey/technology","Acoustic detection"
841,"Regulus regulus","PASSERIFORMES","雀形目","湖南省","Hunan",2023,"LC","分布变化","观察拍摄",102.94,28.1833333333333,"Passeriformes","Hunan","LC","Range shift or distribution change","Direct observation / photography"
696,"Tarsiger chrysaeus","PASSERIFORMES","雀形目","湖南省","Hunan",2023,"LC","缺乏调查","观察拍摄",110.558888888889,29.3377777777778,"Passeriformes","Hunan","LC","Survey gap or under-sampling","Direct observation / photography"
426,"Acrocephalus agricola","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"LC","分布变化","观察拍摄",101.12,42.06,"Passeriformes","Inner Mongolia","LC","Range shift or distribution change","Direct observation / photography"
443,"Alauda gulgula","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"LC","分布变化","观察拍摄",120.26457,30.18534,"Passeriformes","Inner Mongolia","LC","Range shift or distribution change","Direct observation / photography"
529,"Carduelis carduelis","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"LC","分布变化","观察拍摄",126.66285,45.74208,"Passeriformes","Inner Mongolia","LC","Range shift or distribution change","Direct observation / photography"
503,"Emberiza hortulana","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"LC","分布变化","观察拍摄",108.57,38.98,"Passeriformes","Inner Mongolia","LC","Range shift or distribution change","Direct observation / photography"
626,"Eumyias thalassinus","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"LC","分布变化","观察拍摄",105.80718,38.663652,"Passeriformes","Inner Mongolia","LC","Range shift or distribution change","Direct observation / photography"
543,"Linaria cannabina","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"LC","分布变化","观察拍摄",105.88381,38.97513,"Passeriformes","Inner Mongolia","LC","Range shift or distribution change","Direct observation / photography"
768,"Phylloscopus collybita","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"LC","分布变化","观察拍摄",105.66899,38.833507,"Passeriformes","Inner Mongolia","LC","Range shift or distribution change","Direct observation / photography"
793,"Phylloscopus subaffinis","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"LC","分布变化","观察拍摄",105.66,38.83,"Passeriformes","Inner Mongolia","LC","Range shift or distribution change","Direct observation / photography"
731,"Pseudopodoces humilis","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"LC","分布变化","观察拍摄",105.17885,23.614417,"Passeriformes","Inner Mongolia","LC","Range shift or distribution change","Direct observation / photography"
848,"Remiz coronatus","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"LC","分布变化","观察拍摄",105.66899,38.833507,"Passeriformes","Inner Mongolia","LC","Range shift or distribution change","Direct observation / photography"
934,"Turdus rubrocanus","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"LC","分布变化","观察拍摄",103.7,38.3,"Passeriformes","Inner Mongolia","LC","Range shift or distribution change","Direct observation / photography"
938,"Turdus viscivorus","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"LC","分布变化","观察拍摄",101.07473,42.129931,"Passeriformes","Inner Mongolia","LC","Range shift or distribution change","Direct observation / photography"
476,"Prinia flaviventris","PASSERIFORMES","雀形目","江苏省","Jiangsu",2023,"LC","缺乏调查","观察拍摄，记录鸣声",121.435555555556,32.3413888888889,"Passeriformes","Jiangsu","LC","Survey gap or under-sampling","Acoustic detection"
739,"Passer domesticus","PASSERIFORMES","雀形目","江西省","Jiangxi",2023,"LC",NA,"观察拍摄",116.084787334745,29.0647862110635,"Passeriformes","Jiangxi","LC","Unclear","Direct observation / photography"
864,"Acridotheres cristatellus","PASSERIFORMES","雀形目","吉林省","Jilin",2023,"LC",NA,"观察拍摄",125.55,43.8,"Passeriformes","Jilin","LC","Unclear","Direct observation / photography"
720,"Cyanistes cyanus","PASSERIFORMES","雀形目","吉林省","Jilin",2023,"LC","为分析5种鸟类的生态习性及地理分布规律提供重要的基础数据，对鸟类区系组成的变化研究及生物多样性保护等亦提供基础依据","观察拍摄",125.35,43.8333333333333,"Passeriformes","Jilin","LC","Other","Direct observation / photography"
621,"Erithacus rubecula","PASSERIFORMES","雀形目","吉林省","Jilin",2023,"LC","为分析5种鸟类的生态习性及地理分布规律提供重要的基础数据，对鸟类区系组成的变化研究及生物多样性保护等亦提供基础依据","观察拍摄",125.36465,43.8763222222222,"Passeriformes","Jilin","LC","Other","Direct observation / photography"
478,"Prinia inornata","PASSERIFORMES","雀形目","陕西省","Shaanxi",2023,"LC","分布变化","观察拍摄",108.699182,32.754791,"Passeriformes","Shaanxi","LC","Range shift or distribution change","Direct observation / photography"
931,"Turdus pilaris","PASSERIFORMES","雀形目","陕西省","Shaanxi",2023,"LC","分布变化","观察拍摄",108.751666666667,34.1397222222222,"Passeriformes","Shaanxi","LC","Range shift or distribution change","Direct observation / photography"
818,"Hemixos castanonotus","PASSERIFORMES","雀形目","山东省","Shandong",2023,"LC","分布变化","观察拍摄",119.391388888889,35.6834722222222,"Passeriformes","Shandong","LC","Range shift or distribution change","Direct observation / photography"
676,"Niltava macgrigoriae","PASSERIFORMES","雀形目","山东省","Shandong",2023,"LC","这也是目前小仙鹟在我国最北端的分布纪录，随着公众科学群体的扩大，将有助于进一步明晰其分布情况。","观察拍摄",122.430512,36.87506,"Passeriformes","Shandong","LC","Range shift or distribution change","Direct observation / photography"
612,"Cyornis hainanus","PASSERIFORMES","雀形目","四川省","Sichuan",2023,"LC","分布变化","观察拍摄",104.869883333333,28.9891583333333,"Passeriformes","Sichuan","LC","Range shift or distribution change","Direct observation / photography"
460,"Pericrocotus cantonensis","PASSERIFORMES","雀形目","天津市","Tianjin",2023,"LC",NA,"观察拍摄",118.001666666667,39.2433333333333,"Passeriformes","Tianjin","LC","Unclear","Direct observation / photography"
799,"Phylloscopus tephrocephalus","PASSERIFORMES","雀形目","天津市","Tianjin",2023,"LC",NA,"观察拍摄",118.001666666667,39.2433333333333,"Passeriformes","Tianjin","LC","Unclear","Direct observation / photography"
870,"Agropsar sturninus","PASSERIFORMES","雀形目","西藏自治区","Tibet",2023,"LC",NA,"观察拍摄",94.8138888888889,29.9577777777778,"Passeriformes","Tibet","LC","Unclear","Direct observation / photography"
693,"Saxicola rubetra","PASSERIFORMES","雀形目","新疆维吾尔自治区","Xinjiang",2023,"LC",NA,"观察拍摄",87.4216666666667,47.7597222222222,"Passeriformes","Xinjiang","LC","Unclear","Direct observation / photography"
881,"Sturnia pagodarum","PASSERIFORMES","雀形目","新疆维吾尔自治区","Xinjiang",2023,"LC",NA,"观察拍摄",75.45,37.15,"Passeriformes","Xinjiang","LC","Unclear","Direct observation / photography"
823,"Pycnonotus blanfordi","PASSERIFORMES","雀形目","云南省","Yunnan",2023,"LC",NA,"观察拍摄",101.583333333333,21.3166666666667,"Passeriformes","Yunnan","LC","Unclear","Direct observation / photography"
742,"Passer domesticus","PASSERIFORMES","雀形目","浙江省","Zhejiang",2023,"LC","分布变化","观察拍摄",120.724129183255,27.7286729771605,"Passeriformes","Zhejiang","LC","Range shift or distribution change","Direct observation / photography"
960,"Ardea intermedia","PELECANIFORMES","鹈形目","吉林省","Jilin",2023,"LC","为分析5种鸟类的生态习性及地理分布规律提供重要的基础数据，对鸟类区系组成的变化研究及生物多样性保护等亦提供基础依据","观察拍摄",125.368252777778,43.9628027777778,"Pelecaniformes","Jilin","LC","Other","Direct observation / photography"
1057,"Otus spilocephalus","STRIGIFORMES","鸮形目","安徽省","Anhui",2023,"LC","分布变化","观察拍摄, 记录鸣声",118.1458,30.0851,"Strigiformes","Anhui","LC","Range shift or distribution change","Acoustic detection"
1052,"Ninox japonica","STRIGIFORMES","鸮形目","湖南省","Hunan",2023,"LC",NA,"鸣声频谱分析，观察和拍摄",111.633333333333,29.5333333333333,"Strigiformes","Hunan","LC","Unclear","Acoustic detection"
1047,"Athene noctua","STRIGIFORMES","鸮形目","浙江省","Zhejiang",2023,"LC","分布变化","救助，观察拍摄",119.68671,30.63171,"Strigiformes","Zhejiang","LC","Range shift or distribution change","Rescue or citizen report"
25,"Butastur indicus","ACCIPITRIFORMES","鹰形目","甘肃省","Gansu",2024,"LC","分布变化","观察拍摄",105.496111111111,32.9788888888889,"Accipitriformes","Gansu","LC","Range shift or distribution change","Direct observation / photography"
49,"Haliaeetus pelagicus","ACCIPITRIFORMES","鹰形目","江苏省","Juangsu",2024,"VU","分类变动","观察拍摄",120.96,32.76,"Accipitriformes","Jiangsu","VU","Taxonomic revision","Direct observation / photography"
22,"Aviceda leuphotes","ACCIPITRIFORMES","鹰形目","宁夏回族自治区","Ningxia",2024,"LC",NA,"观察拍摄",106.314308,35.354555,"Accipitriformes","Ningxia","LC","Unclear","Direct observation / photography"
43,"Gypaetus barbatus","ACCIPITRIFORMES","鹰形目","陕西省","Shaanxi",2024,"NT","分布变化","救助",109.939,36.871,"Accipitriformes","Shaanxi","NT","Range shift or distribution change","Rescue or citizen report"
75,"Anser caerulescens","ANSERIFORMES","雁形目","贵州省","Guizhou",2024,"LC","分布变化","观察拍摄",104.218877166667,26.8573861944444,"Anseriformes","Guizhou","LC","Range shift or distribution change","Direct observation / photography"
123,"Melanitta stejnegeri","ANSERIFORMES","雁形目","贵州省","Guizhou",2024,"LC","分布变化","观察拍摄",105.70217868,28.52406512,"Anseriformes","Guizhou","LC","Range shift or distribution change","Direct observation / photography"
126,"Mergus serrator","ANSERIFORMES","雁形目","贵州省","Guizhou",2024,"LC","分布变化","观察拍摄",106.481672222222,26.4393916666667,"Anseriformes","Guizhou","LC","Range shift or distribution change","Direct observation / photography"
90,"Branta canadensis","ANSERIFORMES","雁形目","黑龙江省","Heilongjiang",2024,"LC",NA,"观察拍摄",124.392416666667,47.0288388888889,"Anseriformes","Heilongjiang","LC","Unclear","Direct observation / photography"
102,"Clangula hyemalis","ANSERIFORMES","雁形目","湖北省","Hubei",2024,"VU","分布变化","观察拍摄",112.1711,31.9459861111111,"Anseriformes","Hubei","VU","Range shift or distribution change","Direct observation / photography"
100,"Branta ruficollis","ANSERIFORMES","雁形目","新疆维吾尔自治区","Xinjiang",2024,"VU",NA,"观察和拍摄",83.5666666666667,45.95,"Anseriformes","Xinjiang","VU","Unclear","Direct observation / photography"
174,"Anous stolidus","CHARADRIIFORMES","鸻形目","安徽省","Anhui",2024,"LC","分布变化","观察拍摄",118.728333333333,30.6016666666667,"Charadriiformes","Anhui","LC","Range shift or distribution change","Direct observation / photography"
179,"Larus brunnicephalus","CHARADRIIFORMES","鸻形目","福建省","Fujian",2024,"LC",NA,"观察和拍摄",118.59,24.57,"Charadriiformes","Fujian","LC","Unclear","Direct observation / photography"
180,"Larus genei","CHARADRIIFORMES","鸻形目","福建省","Fujian",2024,"LC",NA,"观察和拍摄",118.565,24.3961111111111,"Charadriiformes","Fujian","LC","Unclear","Direct observation / photography"
146,"Charadrius atrifrons","CHARADRIIFORMES","鸻形目","贵州省","Guizhou",2024,"LC","分布变化","观察拍摄",106.632055555556,26.6312444444444,"Charadriiformes","Guizhou","LC","Range shift or distribution change","Direct observation / photography"
281,"Phalaropus lobatus","CHARADRIIFORMES","鸻形目","贵州省","Guizhou",2024,"LC","分布变化","观察拍摄",104.936944444444,25.0908333333333,"Charadriiformes","Guizhou","LC","Range shift or distribution change","Direct observation / photography"
215,"Rissa tridactyla","CHARADRIIFORMES","鸻形目","贵州省","Guizhou",2024,"VU","分布变化","观察拍摄",107.896666666667,27.9355555555556,"Charadriiformes","Guizhou","VU","Range shift or distribution change","Direct observation / photography"
244,"Calidris minuta","CHARADRIIFORMES","鸻形目","海南省","Hainan",2024,"LC",NA,"从渔网上解救",108.7,18.5166666666667,"Charadriiformes","Hainan","LC","Unclear","Other"
149,"Charadrius dealbatus","CHARADRIIFORMES","鸻形目","江西省","Jiangxi",2024,"LC","分布变化","观察拍摄",115.822571666667,29.6944533333333,"Charadriiformes","Jiangxi","LC","Range shift or distribution change","Direct observation / photography"
171,"Hydrophasianus chirurgus","CHARADRIIFORMES","鸻形目","辽宁省","Liaoning",2024,"LC",NA,"观察和拍摄",122.916944444444,41.7383333333333,"Charadriiformes","Liaoning","LC","Unclear","Direct observation / photography"
187,"Hydroprogne caspia","CHARADRIIFORMES","鸻形目","宁夏回族自治区","Ningxia",2024,"LC",NA,"观察和拍摄",105.123472222222,37.5814722222222,"Charadriiformes","Ningxia","LC","Unclear","Direct observation / photography"
161,"Charadrius veredus","CHARADRIIFORMES","鸻形目","云南省","Yunnan",2024,"LC",NA,"观察和拍摄",101.816666666667,24.0333333333333,"Charadriiformes","Yunnan","LC","Unclear","Direct observation / photography"
211,"Onychoprion anaethetus","CHARADRIIFORMES","鸻形目","云南省","Yunnan",2024,"LC","分布变化","观察拍摄",103.157899888889,23.35,"Charadriiformes","Yunnan","LC","Range shift or distribution change","Direct observation / photography"
304,"Ciconia boyciana","CICONIIFORMES","鹳形目","甘肃省","Gansu",2024,"EN",NA,"观察和拍摄，红外相机（湿地监测）",105.0175,33.3477777777778,"Ciconiiformes","Gansu","EN","Unclear","Camera trapping / imaging"
301,"Anastomus oscitans","CICONIIFORMES","鹳形目","青海省","Qinghai",2024,"LC","分布变化","观察拍摄",96.56756,32.584536,"Ciconiiformes","Qinghai","LC","Range shift or distribution change","Direct observation / photography"
327,"Treron sieboldii","COLUMBIFORMES","鸽形目","河南省","Henan",2024,"LC",NA,"观察和拍摄",111.301111111111,33.0366666666667,"Columbiformes","Henan","LC","Unclear","Direct observation / photography"
318,"Macropygia unchall","COLUMBIFORMES","鸽形目","江苏省","Juangsu",2024,"LC","分布变化","观察拍摄",120.733333333333,31.6544444444444,"Columbiformes","Jiangsu","LC","Range shift or distribution change","Direct observation / photography"
339,"Halcyon smyrnensis","CORACIIFORMES","佛法僧目","山东省","Shandong",2024,"LC",NA,"观察和拍照",119.711111111111,35.6202777777778,"Coraciiformes","Shandong","LC","Unclear","Direct observation / photography"
360,"Eudynamys scolopaceus","CUCULIFORMES","鹃形目","青海省","Qinghai",2024,"LC","分布变化","观察拍摄",90.8591666666667,38.2522222222222,"Cuculiformes","Qinghai","LC","Range shift or distribution change","Direct observation / photography"
351,"Centropus bengalensis","CUCULIFORMES","鹃形目","西藏自治区","Tibet",2024,"LC",NA,"观察和拍摄",95.3377777777778,29.3411111111111,"Cuculiformes","Tibet","LC","Unclear","Direct observation / photography"
370,"Lophura nycthemera","GALLIFORMES","鸡形目","广东省","Guangdong",2024,"LC","缺乏调查","红外相机拍摄",114.233333333333,22.9,"Galliformes","Guangdong","LC","Survey gap or under-sampling","Camera trapping / imaging"
368,"Crossoptilon mantchuricum","GALLIFORMES","鸡形目","河南省","Henan",2024,"LC","分布变化","红外相机拍摄",112.2,35.2166666666667,"Galliformes","Henan","LC","Range shift or distribution change","Camera trapping / imaging"
369,"Lophura leucomelanos","GALLIFORMES","鸡形目","西藏自治区","Tibet",2024,"LC",NA,"红外相机；雉类调查",88.48,28.18,"Galliformes","Tibet","LC","Unclear","Camera trapping / imaging"
396,"Grus japonensis","GRUIFORMES","鹤形目","福建省","Fujian",2024,"VU","分布变化","观察拍摄",120.17,26.971,"Gruiformes","Fujian","VU","Range shift or distribution change","Direct observation / photography"
397,"Grus japonensis","GRUIFORMES","鹤形目","四川省","Sichuan",2024,"VU","分布变化","观察拍摄",105.48,32.67,"Gruiformes","Sichuan","VU","Range shift or distribution change","Direct observation / photography"
598,"Anthus gustavi","PASSERIFORMES","雀形目","安徽省","Anhui",2024,"LC",NA,"观察拍摄",117.258888888889,31.6577777777778,"Passeriformes","Anhui","LC","Unclear","Direct observation / photography"
618,"Enicurus schistaceus","PASSERIFORMES","雀形目","安徽省","Anhui",2024,"LC",NA,"观察拍摄",118.2,29.8666666666667,"Passeriformes","Anhui","LC","Unclear","Direct observation / photography"
795,"Phylloscopus tephrocephalus","PASSERIFORMES","雀形目","安徽省","Anhui",2024,"LC",NA,"听到鸣叫，观察和拍摄",117.26936,31.837138,"Passeriformes","Anhui","LC","Unclear","Acoustic detection"
924,"Turdus feae","PASSERIFORMES","雀形目","安徽省","Anhui",2024,"VU",NA,"观察拍摄",117.266666666667,31.8333333333333,"Passeriformes","Anhui","VU","Unclear","Direct observation / photography"
444,"Alaudala cheleensis","PASSERIFORMES","雀形目","福建省","Fujian",2024,"LC",NA,"观察拍摄",117.199444444444,23.6616666666667,"Passeriformes","Fujian","LC","Unclear","Direct observation / photography"
536,"Fringilla coelebs","PASSERIFORMES","雀形目","甘肃省","Gansu",2024,"LC",NA,"结合野外调查情况及苍头燕雀的生态习性，初步推断本次发现的为指名亚种，居留型属当地冬候鸟。本次在甘肃酒泉的发现，再次更新 了苍头燕雀在我国的分布信息，但其在甘肃省内的具体种群状况尚需进一步调查。",98.1666666666667,39.0666666666667,"Passeriformes","Gansu","LC","Unclear","Other"
592,"Locustella davidi","PASSERIFORMES","雀形目","广西壮族自治区","Guangxi",2024,"LC","分布变化","观察拍摄",106.4,22.7333333333333,"Passeriformes","Guangxi","LC","Range shift or distribution change","Direct observation / photography"
889,"Curruca curruca","PASSERIFORMES","雀形目","贵州省","Guizhou",2024,"LC","分布变化","白喉林莺分布的生境类型较为多样， 包括森林、 林缘、 仅有稀疏树木生长的疏林灌丛草坡、 平原、 湖泊、 河流、 苇塘、 戈壁、 荒漠和半荒漠灌木丛以及人类居住地附近的灌丛",105.292561111111,27.2909027777778,"Passeriformes","Guizhou","LC","Range shift or distribution change","Other"
508,"Emberiza rustica","PASSERIFORMES","雀形目","贵州省","Guizhou",2024,"VU","分布变化","观察拍摄",106.633333333333,26.6404333333333,"Passeriformes","Guizhou","VU","Range shift or distribution change","Direct observation / photography"
616,"Enicurus maculatus","PASSERIFORMES","雀形目","贵州省","Guizhou",2024,"LC","分布变化","观察拍摄",105.934444444444,28.3272222222222,"Passeriformes","Guizhou","LC","Range shift or distribution change","Direct observation / photography"
634,"Ficedula erithacus","PASSERIFORMES","雀形目","贵州省","Guizhou",2024,"LC","分布变化","观察拍摄",104.905555555556,39.4202777777778,"Passeriformes","Guizhou","LC","Range shift or distribution change","Direct observation / photography"
843,"Remiz consobrinus","PASSERIFORMES","雀形目","贵州省","Guizhou",2024,"LC","分布变化","观察拍摄",106.663375,26.7271472222222,"Passeriformes","Guizhou","LC","Range shift or distribution change","Direct observation / photography"
850,"Abroscopus albogularis","PASSERIFORMES","雀形目","河北省","Hebei",2024,"LC","分布变化","观察拍摄",118.275738,39.264459,"Passeriformes","Hebei","LC","Range shift or distribution change","Direct observation / photography"
946,"Turdus migratorius","PASSERIFORMES","雀形目","黑龙江省","Heilongjiang",2024,"LC","分布变化","观察拍摄",126.55891,45.75142,"Passeriformes","Heilongjiang","LC","Range shift or distribution change","Direct observation / photography"
704,"Panurus biarmicus","PASSERIFORMES","雀形目","河南省","Henan",2024,"LC",NA,"观察拍摄",112.966666666667,34.7166666666667,"Passeriformes","Henan","LC","Unclear","Direct observation / photography"
549,"Pyrrhula nipalensis","PASSERIFORMES","雀形目","河南省","Henan",2024,"LC","分布变化","观察拍摄",111.925722222222,33.4998916666667,"Passeriformes","Henan","LC","Range shift or distribution change","Direct observation / photography"
544,"Loxia curvirostra","PASSERIFORMES","雀形目","湖北省","Hubei",2024,"LC",NA,"观察拍摄",110.583333333333,32.1,"Passeriformes","Hubei","LC","Unclear","Direct observation / photography"
738,"Passer domesticus","PASSERIFORMES","雀形目","湖北省","Hubei",2024,"LC","分布变化","观察拍摄",111.26097057,30.68648277,"Passeriformes","Hubei","LC","Range shift or distribution change","Direct observation / photography"
959,"Zosterops meyeni","PASSERIFORMES","雀形目","湖北省","Hubei",2024,"LC","分布变化","观察拍摄",113.333333333333,33.5666666666667,"Passeriformes","Hubei","LC","Range shift or distribution change","Direct observation / photography"
446,"Calandrella brachydactyla","PASSERIFORMES","雀形目","湖南省","Hunan",2024,"LC","分布变化","观察拍摄",113.246880555556,28.2287361111111,"Passeriformes","Hunan","LC","Range shift or distribution change","Direct observation / photography"
857,"Hemitesia pallidipes","PASSERIFORMES","雀形目","湖南省","Hunan",2024,"LC","分布变化","观察拍摄",111,24,"Passeriformes","Hunan","LC","Range shift or distribution change","Direct observation / photography"
666,"Muscicapa ferruginea","PASSERIFORMES","雀形目","湖南省","Hunan",2024,"LC",NA,"观察拍摄",112.931944444444,28.1808333333333,"Passeriformes","Hunan","LC","Unclear","Direct observation / photography"
831,"Pycnonotus sinensis","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2024,"LC","分布变化","观察拍摄，环志",121.950555555556,45.1502777777778,"Passeriformes","Inner Mongolia","LC","Range shift or distribution change","Direct observation / photography"
605,"Anthus trivialis","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,"LC","分布变化","观察拍摄，记录鸣声",120.957222222222,32.7622222222222,"Passeriformes","Jiangsu","LC","Range shift or distribution change","Acoustic detection"
467,"Certhia familiaris","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,"LC","分布变化","观察拍摄",120.694444444444,33.3652777777778,"Passeriformes","Jiangsu","LC","Range shift or distribution change","Direct observation / photography"
610,"Cyornis glaucicomans","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,"LC","分布变化","观察拍摄",120.236666666667,31.5102777777778,"Passeriformes","Jiangsu","LC","Range shift or distribution change","Direct observation / photography"
509,"Emberiza siemsseni","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,"LC",NA,"观察拍摄",118.825,31.6363888888889,"Passeriformes","Jiangsu","LC","Unclear","Direct observation / photography"
644,"Ficedula owstoni","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,"LC","分布变化","整理照片发现",120.87,32,"Passeriformes","Jiangsu","LC","Range shift or distribution change","Archive or record review"
539,"Fringilla coelebs","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,"LC","分布变化","观察拍摄",120.238888888889,31.5108333333333,"Passeriformes","Jiangsu","LC","Range shift or distribution change","Direct observation / photography"
670,"Muscicapa muttui","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,"LC","分布变化","观察拍摄",120.834166666667,33.1922222222222,"Passeriformes","Jiangsu","LC","Range shift or distribution change","Direct observation / photography"
681,"Oenanthe oenanthe","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,"LC",NA,"观察拍摄",120.834166666667,31.7919444444444,"Passeriformes","Jiangsu","LC","Unclear","Direct observation / photography"
463,"Pericrocotus ethologus","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,"LC",NA,"观察拍摄",120.818333333333,31.8533333333333,"Passeriformes","Jiangsu","LC","Unclear","Direct observation / photography"
752,"Phylloscopus borealoides","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,"LC","分布变化和技术进步","观察拍摄，记录鸣声",120.24,31.5122222222222,"Passeriformes","Jiangsu","LC","Mixed: range change + survey/technology","Acoustic detection"
766,"Phylloscopus collybita","PASSERIFORMES","雀形目","江苏省","Jiangsu",2024,"LC","缺乏调查","观察拍摄",117.411388888889,34.1483333333333,"Passeriformes","Jiangsu","LC","Survey gap or under-sampling","Direct observation / photography"
561,"Ptyonoprogne rupestris","PASSERIFORMES","雀形目","江苏省","Juangsu",2024,"LC",NA,"观察拍摄",120.476388888889,31.2994444444444,"Passeriformes","Jiangsu","LC","Unclear","Direct observation / photography"
852,"Abroscopus albogularis","PASSERIFORMES","雀形目","宁夏回族自治区","Ningxia",2024,"LC",NA,"观察拍摄",106.176667,35.665278,"Passeriformes","Ningxia","LC","Unclear","Direct observation / photography"
821,"Ixos mcclellandii","PASSERIFORMES","雀形目","宁夏回族自治区","Ningxia",2024,"LC",NA,"观察拍摄",106.334538,35.369643,"Passeriformes","Ningxia","LC","Unclear","Direct observation / photography"
879,"Spodiopsar sericeus","PASSERIFORMES","雀形目","宁夏回族自治区","Ningxia",2024,"LC",NA,"观察拍摄",105.045833333333,37.4672222222222,"Passeriformes","Ningxia","LC","Unclear","Direct observation / photography"
716,"Suthora webbiana","PASSERIFORMES","雀形目","青海省","Qinghai",2024,"LC","分布变化","观察拍摄",102.17,37.0933333333333,"Passeriformes","Qinghai","LC","Range shift or distribution change","Direct observation / photography"
436,"Aegithalos caudatus","PASSERIFORMES","雀形目","山东省","Shandong",2024,"LC","分布变化","观察拍摄",117.865555555556,38.2638888888889,"Passeriformes","Shandong","LC","Range shift or distribution change","Direct observation / photography"
863,"Sitta villosa","PASSERIFORMES","雀形目","山东省","Shandong",2024,"LC","分布变化","观察拍摄",117.865833333333,38.2575,"Passeriformes","Shandong","LC","Range shift or distribution change","Direct observation / photography"
428,"Acrocephalus bistrigiceps","PASSERIFORMES","雀形目","西藏自治区","Tibet",2024,"LC","分布变化，调查不足","观察拍摄",95.3317222222222,29.3262777777778,"Passeriformes","Tibet","LC","Mixed: range change + survey/technology","Direct observation / photography"
431,"Acrocephalus orientalis","PASSERIFORMES","雀形目","西藏自治区","Tibet",2024,"LC","分布变化，调查不足","观察拍摄",95.3317222222222,29.3262777777778,"Passeriformes","Tibet","LC","Mixed: range change + survey/technology","Direct observation / photography"
